"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/08/2007","AQS","060731006","1","0.049","ppm","45","Alpine","14","82.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/09/2007","AQS","060731006","1","0.043","ppm","40","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/10/2007","AQS","060731006","1","0.064","ppm","80","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/11/2007","AQS","060731006","1","0.062","ppm","74","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/12/2007","AQS","060731006","1","0.062","ppm","74","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/13/2007","AQS","060731006","1","0.072","ppm","105","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/14/2007","AQS","060731006","1","0.059","ppm","64","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/15/2007","AQS","060731006","1","0.058","ppm","61","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/16/2007","AQS","060731006","1","0.071","ppm","101","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/17/2007","AQS","060731006","1","0.078","ppm","126","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/18/2007","AQS","060731006","1","0.056","ppm","54","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/19/2007","AQS","060731006","1","0.046","ppm","43","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/20/2007","AQS","060731006","1","0.039","ppm","36","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/21/2007","AQS","060731006","1","0.04","ppm","37","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/22/2007","AQS","060731006","1","0.04","ppm","37","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/23/2007","AQS","060731006","1","0.043","ppm","40","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/24/2007","AQS","060731006","1","0.049","ppm","45","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/25/2007","AQS","060731006","1","0.055","ppm","51","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/26/2007","AQS","060731006","1","0.047","ppm","44","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/27/2007","AQS","060731006","1","0.047","ppm","44","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/28/2007","AQS","060731006","1","0.047","ppm","44","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/29/2007","AQS","060731006","1","0.05","ppm","46","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/30/2007","AQS","060731006","1","0.06","ppm","67","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/31/2007","AQS","060731006","1","0.073","ppm","108","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/01/2007","AQS","060731006","1","0.07","ppm","100","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/02/2007","AQS","060731006","1","0.056","ppm","54","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/03/2007","AQS","060731006","1","0.054","ppm","50","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/04/2007","AQS","060731006","1","0.047","ppm","44","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/05/2007","AQS","060731006","1","0.053","ppm","49","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/06/2007","AQS","060731006","1","0.056","ppm","54","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/07/2007","AQS","060731006","1","0.048","ppm","44","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/08/2007","AQS","060731006","1","0.037","ppm","34","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/09/2007","AQS","060731006","1","0.048","ppm","44","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/10/2007","AQS","060731006","1","0.055","ppm","51","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/11/2007","AQS","060731006","1","0.058","ppm","61","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/12/2007","AQS","060731006","1","0.051","ppm","47","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/13/2007","AQS","060731006","1","0.053","ppm","49","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/14/2007","AQS","060731006","1","0.059","ppm","64","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/15/2007","AQS","060731006","1","0.051","ppm","47","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/16/2007","AQS","060731006","1","0.047","ppm","44","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/17/2007","AQS","060731006","1","0.052","ppm","48","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/18/2007","AQS","060731006","1","0.06","ppm","67","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/19/2007","AQS","060731006","1","0.062","ppm","74","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/20/2007","AQS","060731006","1","0.049","ppm","45","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/21/2007","AQS","060731006","1","0.057","ppm","58","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/22/2007","AQS","060731006","1","0.056","ppm","54","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/23/2007","AQS","060731006","1","0.045","ppm","42","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/24/2007","AQS","060731006","1","0.058","ppm","61","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/25/2007","AQS","060731006","1","0.069","ppm","97","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/26/2007","AQS","060731006","1","0.053","ppm","49","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/27/2007","AQS","060731006","1","0.06","ppm","67","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/28/2007","AQS","060731006","1","0.081","ppm","136","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/29/2007","AQS","060731006","1","0.074","ppm","112","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/30/2007","AQS","060731006","1","0.059","ppm","64","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/01/2007","AQS","060731006","1","0.037","ppm","34","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/02/2007","AQS","060731006","1","0.056","ppm","54","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/03/2007","AQS","060731006","1","0.06","ppm","67","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/04/2007","AQS","060731006","1","0.049","ppm","45","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/05/2007","AQS","060731006","1","0.055","ppm","51","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/06/2007","AQS","060731006","1","0.061","ppm","71","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/07/2007","AQS","060731006","1","0.062","ppm","74","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/08/2007","AQS","060731006","1","0.07","ppm","100","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/09/2007","AQS","060731006","1","0.075","ppm","115","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/10/2007","AQS","060731006","1","0.071","ppm","101","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/11/2007","AQS","060731006","1","0.065","ppm","84","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/12/2007","AQS","060731006","1","0.062","ppm","74","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/13/2007","AQS","060731006","1","0.067","ppm","90","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/14/2007","AQS","060731006","1","0.06","ppm","67","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/15/2007","AQS","060731006","1","0.06","ppm","67","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/16/2007","AQS","060731006","1","0.056","ppm","54","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/17/2007","AQS","060731006","1","0.069","ppm","97","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/18/2007","AQS","060731006","1","0.075","ppm","115","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"05/19/2007","AQS","060731006","1","0.084","ppm","147","Alpine","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
